,screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users
22,jimmyfallon,jimmy fallon,15485441,1076117140351172608,/jimmyfallon/status/1076117140351172608,2018-12-21 14:08:14,1545401294,"Tonight! We're looking back at our favorite moments from #FallonTonight in 2018 featuring @ArianaGrande, @chadwickboseman, and @priyankachopra! Thank you for a great year!!","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Tonight! We're looking back at our favorite moments from <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/FallonTonight?src=hash""><s>#</s><b>FallonTonight</b></a> in 2018 featuring <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""34507480"" dir=""ltr"" href=""/ArianaGrande""><s>@</s><b>ArianaGrande</b></a>, <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""718495181914316801"" dir=""ltr"" href=""/chadwickboseman""><s>@</s><b>chadwickboseman</b></a>, and <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""18681139"" dir=""ltr"" href=""/priyankachopra""><s>@</s><b>priyankachopra</b></a>! Thank you for a great year!!</p>",[],['FallonTonight'],False,[],,4264,314,162,True,False,,[]
23,jimmyfallon,jimmy fallon,15485441,1075760036503273472,/jimmyfallon/status/1075760036503273472,2018-12-20 14:29:14,1545316154,"Tonight! Felicity Jones, @jimmycarr, and music from @BebeRexha! Plus, a new take on a Christmas classic with @MileyCyrus and @MarkRonson! #FallonTonight","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Tonight! Felicity Jones, <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""17020962"" dir=""ltr"" href=""/jimmycarr""><s>@</s><b>jimmycarr</b></a>, and music from <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""27131277"" dir=""ltr"" href=""/BebeRexha""><s>@</s><b>BebeRexha</b></a>! Plus, a new take on a Christmas classic with <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""268414482"" dir=""ltr"" href=""/MileyCyrus""><s>@</s><b>MileyCyrus</b></a> and <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""43761917"" dir=""ltr"" href=""/MarkRonson""><s>@</s><b>MarkRonson</b></a>! <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/FallonTonight?src=hash""><s>#</s><b>FallonTonight</b></a></p>",[],['FallonTonight'],False,[],,1737,206,57,True,False,,[]
24,jimmyfallon,jimmy fallon,15485441,1075427554453057538,/jimmyfallon/status/1075427554453057538,2018-12-19 16:28:04,1545236884,Horatio wrote this based on a gift I received from my agents at CAA. One of the funniest people I’ve ever met in my life. And the other guys are just icing. So lucky to get to play with this caliber of comedy. Thanks for liking and spreading joy.https://twitter.com/TwitterMoments/status/1075423415060889601 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Horatio wrote this based on a gift I received from my agents at CAA. One of the funniest people I’ve ever met in my life. And the other guys are just icing. So lucky to get to play with this caliber of comedy. Thanks for liking and spreading joy.<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/TwitterMoments/status/1075423415060889601"" dir=""ltr"" href=""https://t.co/4mqclYBfsZ"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/TwitterMoments/status/1075423415060889601""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/TwitterMoments</span><span class=""invisible"">/status/1075423415060889601</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/TwitterMoments/status/1075423415060889601'],[],False,[],,5500,340,132,True,False,,[]
25,jimmyfallon,jimmy fallon,15485441,1075392483604000768,/jimmyfallon/status/1075392483604000768,2018-12-19 14:08:42,1545228522,Tonight!! Willem Dafoe stops by and @HaileeSteinfeld is here to talk and perform! #FallonTonight,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Tonight!! Willem Dafoe stops by and <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""344779704"" dir=""ltr"" href=""/HaileeSteinfeld""><s>@</s><b>HaileeSteinfeld</b></a> is here to talk and perform! <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/FallonTonight?src=hash""><s>#</s><b>FallonTonight</b></a></p>",[],['FallonTonight'],False,[],,909,83,35,True,False,,[]
26,jimmyfallon,jimmy fallon,15485441,1075391307978289152,/jimmyfallon/status/1075391307978289152,2018-12-19 14:04:02,1545228242,Elevator Surprise with @MichelleObama! https://youtu.be/3m18GBTcuUo  #FallonTonight,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Elevator Surprise with <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""409486555"" dir=""ltr"" href=""/MichelleObama""><s>@</s><b>MichelleObama</b></a>! <a class=""twitter-timeline-link"" data-expanded-url=""https://youtu.be/3m18GBTcuUo"" dir=""ltr"" href=""https://t.co/KxmjFCrNu3"" rel=""nofollow noopener"" target=""_blank"" title=""https://youtu.be/3m18GBTcuUo""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">youtu.be/3m18GBTcuUo</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/FallonTonight?src=hash""><s>#</s><b>FallonTonight</b></a></p>",['https://youtu.be/3m18GBTcuUo'],['FallonTonight'],False,[],,1224,158,59,True,False,,[]
27,jimmyfallon,jimmy fallon,15485441,1075242664545665024,/jimmyfallon/status/1075242664545665024,2018-12-19 04:13:22,1545192802,"It was 20 years ago today. I love these dudes sooooo much. Get that holiday spirit!!!! Thank you @MrHoratioSanz, @ChrisKattan, @RealTracyMorgan and newbie @ArianaGrande. #IWishItWasChristmasTodaypic.twitter.com/hcowLugGzf","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">It was 20 years ago today. I love these dudes sooooo much. Get that holiday spirit!!!! Thank you <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""164481132"" dir=""ltr"" href=""/MrHoratioSanz""><s>@</s><b>MrHoratioSanz</b></a>, <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""45118247"" dir=""ltr"" href=""/ChrisKattan""><s>@</s><b>ChrisKattan</b></a>, @RealTracyMorgan and newbie <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""34507480"" dir=""ltr"" href=""/ArianaGrande""><s>@</s><b>ArianaGrande</b></a>. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IWishItWasChristmasToday?src=hash""><s>#</s><b>IWishItWasChristmasToday</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/hcowLugGzf"">pic.twitter.com/hcowLugGzf</a></p>",[],['IWishItWasChristmasTodaypic'],True,['https://pbs.twimg.com/media/DuwHgMWW0AAv02W.jpg'],,15176,1505,278,True,False,,[]
28,jimmyfallon,jimmy fallon,15485441,1075130221613981696,/jimmyfallon/status/1075130221613981696,2018-12-18 20:46:34,1545165994,".@MichelleObama is here! @arianagrande stops by! If only it were Christmas today... @MrHoratioSanz, @RealTracyMorgan, @ChrisKattan, what can we do about this?? #FallonTonightpic.twitter.com/HhbRcfvoWb","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">.<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""409486555"" dir=""ltr"" href=""/MichelleObama""><s>@</s><b>MichelleObama</b></a> is here! <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""34507480"" dir=""ltr"" href=""/ArianaGrande""><s>@</s><b>arianagrande</b></a> stops by! If only it were Christmas today... <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""164481132"" dir=""ltr"" href=""/MrHoratioSanz""><s>@</s><b>MrHoratioSanz</b></a>, @RealTracyMorgan, <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""45118247"" dir=""ltr"" href=""/ChrisKattan""><s>@</s><b>ChrisKattan</b></a>, what can we do about this?? <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/FallonTonight?src=hash""><s>#</s><b>FallonTonight</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/HhbRcfvoWb"">pic.twitter.com/HhbRcfvoWb</a></p>",[],['FallonTonightpic'],True,['https://pbs.twimg.com/media/DuugT3YW0AEJfGS.jpg'],,4340,355,146,True,False,,[]
29,jimmyfallon,jimmy fallon,15485441,1075054777770348545,/jimmyfallon/status/1075054777770348545,2018-12-18 15:46:47,1545148007,#AllIWantForChristmasIs a CVS receipt that isn’t longer than a Harry Potter book.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AllIWantForChristmasIs?src=hash""><s>#</s><b>AllIWantForChristmasIs</b></a> a CVS receipt that isn’t longer than a Harry Potter book.</p>",[],['AllIWantForChristmasIs'],False,[],,4293,441,167,True,False,,[]
30,jimmyfallon,jimmy fallon,15485441,1075054328304553984,/jimmyfallon/status/1075054328304553984,2018-12-18 15:45:00,1545147900,"It’s Hashtags time! Use the hashtag #AllIWantForChristmasIs, and then fill in the blank with a funny or weird thing you want for Christmas. Could be on the show!","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">It’s Hashtags time! Use the hashtag <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AllIWantForChristmasIs?src=hash""><s>#</s><b>AllIWantForChristmasIs</b></a>, and then fill in the blank with a funny or weird thing you want for Christmas. Could be on the show!</p>",[],['AllIWantForChristmasIs'],False,[],,4775,442,2662,True,False,,[]
31,jimmyfallon,jimmy fallon,15485441,1075035257244651520,/jimmyfallon/status/1075035257244651520,2018-12-18 14:29:13,1545143353,Tonight!! @MichelleObama is here and we’ve got a lot of fun surprises planned along with a few special guests! Do not miss! #FallonTonight,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Tonight!! <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""409486555"" dir=""ltr"" href=""/MichelleObama""><s>@</s><b>MichelleObama</b></a> is here and we’ve got a lot of fun surprises planned along with a few special guests! Do not miss! <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/FallonTonight?src=hash""><s>#</s><b>FallonTonight</b></a></p>",[],['FallonTonight'],False,[],,2940,183,85,True,False,,[]
32,jimmyfallon,jimmy fallon,15485441,1074986847762305024,/jimmyfallon/status/1074986847762305024,2018-12-18 11:16:51,1545131811,It has been for years - also if you buy my @benandjerrys Tonight Dough ice cream all of my proceeds go to @SeriousFunCamps as well. I can buy a couple and send your way! Hope you like it!https://twitter.com/jpappone/status/1074900594555580416 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">It has been for years - also if you buy my <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""18949610"" dir=""ltr"" href=""/benandjerrys""><s>@</s><b>benandjerrys</b></a> Tonight Dough ice cream all of my proceeds go to <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""35616203"" dir=""ltr"" href=""/SeriousFunCamps""><s>@</s><b>SeriousFunCamps</b></a> as well. I can buy a couple and send your way! Hope you like it!<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/jpappone/status/1074900594555580416"" dir=""ltr"" href=""https://t.co/7oDOA6Im7k"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/jpappone/status/1074900594555580416""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/jpappone/statu</span><span class=""invisible"">s/1074900594555580416</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/jpappone/status/1074900594555580416'],[],False,[],,1267,102,59,True,False,,[]
33,jimmyfallon,jimmy fallon,15485441,1074893016001859585,/jimmyfallon/status/1074893016001859585,2018-12-18 05:04:00,1545109440, ’s on a  #FallonTonight,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><img alt=""🐐"" aria-label=""Emoji: Goat"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f410.png"" title=""Goat""/> <img alt=""🐐"" aria-label=""Emoji: Goat"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f410.png"" title=""Goat""/>’s on a <img alt=""🚣‍♀️"" aria-label=""Emoji: Woman rowing boat"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f6a3-200d-2640-fe0f.png"" title=""Woman rowing boat""/> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/FallonTonight?src=hash""><s>#</s><b>FallonTonight</b></a></p>",[],['FallonTonight'],False,[],,2016,139,81,True,False,,[]
34,jimmyfallon,jimmy fallon,15485441,1074891916251197440,/jimmyfallon/status/1074891916251197440,2018-12-18 04:59:38,1545109178,#FallonTonight right now. @Ninja Fun times. #NBC,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/FallonTonight?src=hash""><s>#</s><b>FallonTonight</b></a> right now. <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""214201922"" dir=""ltr"" href=""/Ninja""><s>@</s><b>Ninja</b></a> Fun times. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/NBC?src=hash""><s>#</s><b>NBC</b></a></p>",[],"['FallonTonight', 'NBC']",False,[],,3656,173,46,True,False,,[]
35,jimmyfallon,jimmy fallon,15485441,1074867991928586243,/jimmyfallon/status/1074867991928586243,2018-12-18 03:24:34,1545103474,"Tonight, @Ninja and I talk @FortniteGame, @blackthought crushes and @Lin_Manuel and I talk @MaryPoppins and sing the most popular songs of 2018 with holiday lyrics. I hope you enjoy. #FallonTonight #NBC","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Tonight, <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""214201922"" dir=""ltr"" href=""/Ninja""><s>@</s><b>Ninja</b></a> and I talk <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""425871040"" dir=""ltr"" href=""/FortniteGame""><s>@</s><b>FortniteGame</b></a>, <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""351287640"" dir=""ltr"" href=""/blackthought""><s>@</s><b>blackthought</b></a> crushes and <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""79923701"" dir=""ltr"" href=""/Lin_Manuel""><s>@</s><b>Lin_Manuel</b></a> and I talk <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""76646387"" dir=""ltr"" href=""/MaryPoppins""><s>@</s><b>MaryPoppins</b></a> and sing the most popular songs of 2018 with holiday lyrics. I hope you enjoy. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/FallonTonight?src=hash""><s>#</s><b>FallonTonight</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/NBC?src=hash""><s>#</s><b>NBC</b></a></p>",[],"['FallonTonight', 'NBC']",False,[],,3496,180,66,True,False,,[]
36,jimmyfallon,jimmy fallon,15485441,1074849402961960961,/jimmyfallon/status/1074849402961960961,2018-12-18 02:10:42,1545099042,We  you Puerto Rico!! See you very soon. #TonightShowPuertoRicohttps://twitter.com/FallonTonight/status/1074819513558986753 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">We <img alt=""❤️"" aria-label=""Emoji: Red heart"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/2764.png"" title=""Red heart""/> you Puerto Rico!! See you very soon. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/TonightShowPuertoRico?src=hash""><s>#</s><b>TonightShowPuertoRico</b></a><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/FallonTonight/status/1074819513558986753"" dir=""ltr"" href=""https://t.co/uGaYwNSTVo"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/FallonTonight/status/1074819513558986753""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/FallonTonight/</span><span class=""invisible"">status/1074819513558986753</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/FallonTonight/status/1074819513558986753'],['TonightShowPuertoRicohttps'],False,[],,9946,1457,222,True,False,,[]
37,jimmyfallon,jimmy fallon,15485441,1074842663713685505,/jimmyfallon/status/1074842663713685505,2018-12-18 01:43:55,1545097435,I think we did a thing. Always fun seeing you pal.https://twitter.com/Lin_Manuel/status/1074814004739096576 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">I think we did a thing. Always fun seeing you pal.<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/Lin_Manuel/status/1074814004739096576"" dir=""ltr"" href=""https://t.co/9DAspyj6mI"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/Lin_Manuel/status/1074814004739096576""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/Lin_Manuel/sta</span><span class=""invisible"">tus/1074814004739096576</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/Lin_Manuel/status/1074814004739096576'],[],False,[],,1235,68,30,True,False,,[]
38,jimmyfallon,jimmy fallon,15485441,1074840222993735680,/jimmyfallon/status/1074840222993735680,2018-12-18 01:34:13,1545096853,I lived inside your head for a bit. You know it. I got in there.https://twitter.com/Ninja/status/1074838674813214721 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">I lived inside your head for a bit. You know it. I got in there.<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/Ninja/status/1074838674813214721"" dir=""ltr"" href=""https://t.co/TK7e9cVwup"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/Ninja/status/1074838674813214721""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/Ninja/status/1</span><span class=""invisible"">074838674813214721</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/Ninja/status/1074838674813214721'],[],False,[],,2270,108,50,True,False,,[]
39,jimmyfallon,jimmy fallon,15485441,1074837419260829696,/jimmyfallon/status/1074837419260829696,2018-12-18 01:23:04,1545096184,Just saw @MaryPoppins - @Lin_Manuel is magical. Check him out tonight for a fun holiday mash-up. Also - a really big announcement from @FallonTonight. #MaryPoppinsReturns #FallonTonight,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Just saw <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""76646387"" dir=""ltr"" href=""/MaryPoppins""><s>@</s><b>MaryPoppins</b></a> - <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""79923701"" dir=""ltr"" href=""/Lin_Manuel""><s>@</s><b>Lin_Manuel</b></a> is magical. Check him out tonight for a fun holiday mash-up. Also - a really big announcement from <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""19777398"" dir=""ltr"" href=""/FallonTonight""><s>@</s><b>FallonTonight</b></a>. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MaryPoppinsReturns?src=hash""><s>#</s><b>MaryPoppinsReturns</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/FallonTonight?src=hash""><s>#</s><b>FallonTonight</b></a></p>",[],"['MaryPoppinsReturns', 'FallonTonight']",False,[],,1768,85,33,True,False,,[]
40,jimmyfallon,jimmy fallon,15485441,1074835808228663297,/jimmyfallon/status/1074835808228663297,2018-12-18 01:16:40,1545095800,Dude... PONG.https://twitter.com/Ninja/status/1074831166295945217 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Dude... PONG.<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/Ninja/status/1074831166295945217"" dir=""ltr"" href=""https://t.co/GE4iKNn37t"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/Ninja/status/1074831166295945217""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/Ninja/status/1</span><span class=""invisible"">074831166295945217</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/Ninja/status/1074831166295945217'],[],False,[],,10017,310,143,True,False,,[]
41,jimmyfallon,jimmy fallon,15485441,1074749195913969665,/jimmyfallon/status/1074749195913969665,2018-12-17 19:32:30,1545075150,"Big shows tonight and tomorrow!! Tonight Me & @Lin_Manuel have a big announcement, @Ninja and I talk #Fortnite. And, Tomorrow we have @MichelleObama plus a super surprise guest & more #IDontCareWhatYourMamaSays  ??? #FallonTonight","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Big shows tonight and tomorrow!! Tonight Me &amp; <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""79923701"" dir=""ltr"" href=""/Lin_Manuel""><s>@</s><b>Lin_Manuel</b></a> have a big announcement, <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""214201922"" dir=""ltr"" href=""/Ninja""><s>@</s><b>Ninja</b></a> and I talk <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Fortnite?src=hash""><s>#</s><b>Fortnite</b></a>. And, Tomorrow we have <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""409486555"" dir=""ltr"" href=""/MichelleObama""><s>@</s><b>MichelleObama</b></a> plus a super surprise guest &amp; more <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IDontCareWhatYourMamaSays?src=hash""><s>#</s><b>IDontCareWhatYourMamaSays</b></a> <img alt=""🎹"" aria-label=""Emoji: Musical keyboard"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f3b9.png"" title=""Musical keyboard""/><img alt=""🎅"" aria-label=""Emoji: Santa Claus"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f385.png"" title=""Santa Claus""/> ??? <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/FallonTonight?src=hash""><s>#</s><b>FallonTonight</b></a></p>",[],"['Fortnite', 'IDontCareWhatYourMamaSays', 'FallonTonight']",False,[],,2188,155,83,True,False,,[]
42,jimmyfallon,jimmy fallon,15485441,1074664539201961984,/jimmyfallon/status/1074664539201961984,2018-12-17 13:56:07,1545054967,"Tonight! @Lin_Manuel Miranda, @Ninja, and music from @blackthought ft. @salaamremi! #FallonTonight","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Tonight! <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""79923701"" dir=""ltr"" href=""/Lin_Manuel""><s>@</s><b>Lin_Manuel</b></a> Miranda, <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""214201922"" dir=""ltr"" href=""/Ninja""><s>@</s><b>Ninja</b></a>, and music from <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""351287640"" dir=""ltr"" href=""/blackthought""><s>@</s><b>blackthought</b></a> ft. <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""20876400"" dir=""ltr"" href=""/SaLaAMReMi""><s>@</s><b>salaamremi</b></a>! <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/FallonTonight?src=hash""><s>#</s><b>FallonTonight</b></a></p>",[],['FallonTonight'],False,[],,3419,214,76,True,False,,[]
43,jimmyfallon,jimmy fallon,15485441,1074646092300595205,/jimmyfallon/status/1074646092300595205,2018-12-17 12:42:49,1545050569,We have a big announcement with @Lin_Manuel and a fun holiday song round up on the Tonight Show tonight. Set your DVR’s. #FallonTonight,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">We have a big announcement with <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""79923701"" dir=""ltr"" href=""/Lin_Manuel""><s>@</s><b>Lin_Manuel</b></a> and a fun holiday song round up on the Tonight Show tonight. Set your DVR’s. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/FallonTonight?src=hash""><s>#</s><b>FallonTonight</b></a></p>",[],['FallonTonight'],False,[],,2544,157,72,True,False,,[]
44,jimmyfallon,jimmy fallon,15485441,1073579916111831040,/jimmyfallon/status/1073579916111831040,2018-12-14 14:06:12,1544796372,Name That Song Challenge with @MileyCyrus https://youtu.be/OqkPildxhFw  #FallonTonight,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Name That Song Challenge with <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""268414482"" dir=""ltr"" href=""/MileyCyrus""><s>@</s><b>MileyCyrus</b></a> <a class=""twitter-timeline-link"" data-expanded-url=""https://youtu.be/OqkPildxhFw"" dir=""ltr"" href=""https://t.co/0Xy7bSHORl"" rel=""nofollow noopener"" target=""_blank"" title=""https://youtu.be/OqkPildxhFw""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">youtu.be/OqkPildxhFw</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/FallonTonight?src=hash""><s>#</s><b>FallonTonight</b></a></p>",['https://youtu.be/OqkPildxhFw'],['FallonTonight'],False,[],,1098,116,61,True,False,,[]
